decade,airplane_damage,month,make,model,nature,accident_country,phase,total_occupants,total_fatalities,total_survivors
1970,Damaged beyond repair,5,Dassault,Falcon 900EX,Military,Unknown country,Unknown ,0,0,0
1970,Damaged beyond repair,5,Dassault,Falcon 900EX,Military,Vietnam,Maneuvering ,9,9,0
1970,Damaged beyond repair,5,Dassault,Falcon 900EX,Military,Vietnam,Standing ,0,0,0
1970,Damaged beyond repair,5,Dassault,Falcon 900EX,Military,Vietnam,Unknown ,4,0,4
1970,Damaged beyond repair,5,Dassault,Falcon 900EX,Private,United States of America,Takeoff ,6,0,6
1970,Damaged beyond repair,5,Dassault,Falcon 900EX,Training,Uganda,Landing ,2,0,2
1970,Damaged beyond repair,5,Dassault,Falcon 900EX,Unknown,Canada,Takeoff ,5,0,5
1970,Damaged beyond repair,5,Dassault,Falcon 900EX,Unknown,Canada,Unknown ,6,4,2
1970,Damaged beyond repair,5,Dassault,Falcon 900EX,Unknown,United States of America,Initial climb ,3,3,0
1970,Damaged beyond repair,5,de Havilland Canada,DHC-4 Caribou,-,Bangladesh,Standing ,0,0,0
1970,Damaged beyond repair,5,de Havilland Canada,DHC-4 Caribou,-,Canada,Standing ,0,0,0
1970,Damaged beyond repair,5,de Havilland Canada,DHC-4 Caribou,-,United States of America,Standing ,0,0,0
1970,Damaged beyond repair,5,de Havilland Canada,DHC-4 Caribou,Cargo,Australia,Landing ,1,0,1
1970,Damaged beyond repair,5,de Havilland Canada,DHC-4 Caribou,Cargo,Laos,Maneuvering ,4,3,1
1970,Damaged beyond repair,5,de Havilland Canada,DHC-4 Caribou,Demonstration,Zambia,Initial climb ,11,11,0
1970,Damaged beyond repair,5,de Havilland Canada,DHC-4 Caribou,Domestic Non Scheduled Passenger,Canada,Approach ,11,11,0
1970,Damaged beyond repair,5,de Havilland Canada,DHC-4 Caribou,Domestic Non Scheduled Passenger,Canada,En route ,19,1,18
1970,Damaged beyond repair,5,de Havilland Canada,DHC-4 Caribou,Domestic Non Scheduled Passenger,Colombia,Unknown ,3,3,0
1970,Damaged beyond repair,5,de Havilland Canada,DHC-4 Caribou,Domestic Non Scheduled Passenger,Mexico,En route ,21,18,3
1970,Damaged beyond repair,5,de Havilland Canada,DHC-4 Caribou,Domestic Non Scheduled Passenger,United States of America,Approach ,2,1,1
1970,Damaged beyond repair,5,de Havilland Canada,DHC-4 Caribou,Domestic Scheduled Passenger,Afghanistan,Takeoff ,19,4,15
1970,Damaged beyond repair,5,de Havilland Canada,DHC-4 Caribou,Domestic Scheduled Passenger,American Samoa,Landing ,18,0,18
1970,Damaged beyond repair,5,de Havilland Canada,DHC-4 Caribou,Domestic Scheduled Passenger,Canada,Approach ,25,23,2
1970,Damaged beyond repair,5,de Havilland Canada,DHC-4 Caribou,Domestic Scheduled Passenger,Canada,En route ,7,7,0
1970,Damaged beyond repair,5,de Havilland Canada,DHC-4 Caribou,Domestic Scheduled Passenger,Finland,En route ,18,0,18
1970,Damaged beyond repair,5,de Havilland Canada,DHC-4 Caribou,Domestic Scheduled Passenger,Guadeloupe,En route ,20,15,5
1970,Damaged beyond repair,5,de Havilland Canada,DHC-4 Caribou,Domestic Scheduled Passenger,Indonesia,En route ,36,26,10
1970,Damaged beyond repair,5,de Havilland Canada,DHC-4 Caribou,Domestic Scheduled Passenger,Myanmar,En route ,25,25,0
1970,Damaged beyond repair,5,de Havilland Canada,DHC-4 Caribou,Domestic Scheduled Passenger,Myanmar,Initial climb ,14,14,0
1970,Damaged beyond repair,5,de Havilland Canada,DHC-4 Caribou,Domestic Scheduled Passenger,Papua New Guinea,Approach ,11,8,3
1970,Damaged beyond repair,5,de Havilland Canada,DHC-4 Caribou,Domestic Scheduled Passenger,United States of America,Approach ,53,43,10
1970,Damaged beyond repair,5,de Havilland Canada,DHC-4 Caribou,Domestic Scheduled Passenger,United States of America,En route ,35,15,20
1970,Damaged beyond repair,5,de Havilland Canada,DHC-4 Caribou,Domestic Scheduled Passenger,United States of America,Landing ,6,0,6
1970,Damaged beyond repair,5,de Havilland Canada,DHC-4 Caribou,Executive,United States of America,Initial climb ,1,1,0
1970,Damaged beyond repair,5,de Havilland Canada,DHC-4 Caribou,International Scheduled Passenger,Netherlands Antilles,Approach ,13,13,0
1970,Damaged beyond repair,5,de Havilland Canada,DHC-4 Caribou,Military,Argentina,En route ,12,12,0
1970,Damaged beyond repair,5,de Havilland Canada,DHC-4 Caribou,Military,Chile,Approach ,6,5,1
1970,Damaged beyond repair,5,de Havilland Canada,DHC-4 Caribou,Military,Chile,Unknown ,3,3,0
1970,Damaged beyond repair,5,de Havilland Canada,DHC-4 Caribou,Military,Norway,En route ,17,17,0
1970,Damaged beyond repair,5,de Havilland Canada,DHC-4 Caribou,Military,Pakistan,Standing ,0,0,0
1970,Damaged beyond repair,5,de Havilland Canada,DHC-4 Caribou,Military,Unknown country,Unknown ,0,0,0
1970,Damaged beyond repair,5,de Havilland Canada,DHC-4 Caribou,Military training,Jamaica,Approach ,2,2,0
1970,Damaged beyond repair,5,de Havilland Canada,DHC-4 Caribou,Passenger,Sudan,Unknown ,6,5,1
1970,Damaged beyond repair,5,de Havilland Canada,DHC-4 Caribou,Scheduled Passenger,Canada,En route ,14,0,14
1970,Damaged beyond repair,5,de Havilland Canada,DHC-4 Caribou,Survey/research,Canada,Approach ,6,1,5
1970,Damaged beyond repair,5,de Havilland Canada,DHC-4 Caribou,Training,United States of America,Takeoff ,3,3,0
1970,Damaged beyond repair,5,de Havilland Canada,DHC-4 Caribou,Unknown,Antarctica,Landing ,5,0,5
1970,Damaged beyond repair,5,de Havilland Canada,DHC-4 Caribou,Unknown,Canada,Landing ,3,2,1
1970,Damaged beyond repair,5,de Havilland Canada,DHC-4 Caribou,Unknown,Canada,Standing ,0,0,0
1970,Damaged beyond repair,5,de Havilland Canada,DHC-4 Caribou,Unknown,Canada,Unknown ,2,0,2
1970,Damaged beyond repair,5,de Havilland Canada,DHC-4 Caribou,Unknown,Greenland,Standing ,1,0,1
1970,Damaged beyond repair,5,de Havilland Canada,DHC-4 Caribou,Unknown,Guyana,En route ,4,3,1
1970,Damaged beyond repair,5,de Havilland Canada,DHC-4 Caribou,Unknown,Nepal,Takeoff ,11,1,10
1970,Damaged beyond repair,5,de Havilland Canada,DHC-4 Caribou,Unknown,United States of America,Standing ,0,0,0
